example_id,concept_id,C_entity,C_country,C_continent,C_language,source_entity_id,source_country_id,provenance_url,factual_source,S_family,S_variant,text,C_split,S_split,generator,prompt_version,generation_seed
capital-079-structured,capital-079,Asunción,Paraguay,South America,Spanish,http://www.wikidata.org/entity/Q2933,http://www.wikidata.org/entity/Q733,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q733,Wikidata SPARQL snapshot (2026-08-25),structured,v1,"{""continent"": ""South America"", ""country"": ""Paraguay"", ""entity"": ""Asunción"", ""language"": ""Spanish""}",C_val,S_test,code/generate_cs_dataset.py,template-v1,20260825
capital-081-declarative,capital-081,Bogotá,Colombia,South America,Spanish,http://www.wikidata.org/entity/Q2841,http://www.wikidata.org/entity/Q739,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q739,Wikidata SPARQL snapshot (2026-08-25),declarative,v1,"Bogotá is in Colombia, a country in South America where Spanish is an official language.",C_val,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-081-question,capital-081,Bogotá,Colombia,South America,Spanish,http://www.wikidata.org/entity/Q2841,http://www.wikidata.org/entity/Q739,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q739,Wikidata SPARQL snapshot (2026-08-25),question,v1,"Which country, continent, and official language correspond to Bogotá? Answer: Colombia; South America; Spanish.",C_val,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-081-paraphrase,capital-081,Bogotá,Colombia,South America,Spanish,http://www.wikidata.org/entity/Q2841,http://www.wikidata.org/entity/Q739,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q739,Wikidata SPARQL snapshot (2026-08-25),paraphrase,v1,For Bogotá: country=Colombia; continent=South America; official language=Spanish.,C_val,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-081-formal,capital-081,Bogotá,Colombia,South America,Spanish,http://www.wikidata.org/entity/Q2841,http://www.wikidata.org/entity/Q739,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q739,Wikidata SPARQL snapshot (2026-08-25),formal,v1,Entity: Bogotá. Country: Colombia. Continent: South America. Official language: Spanish.,C_val,S_test,code/generate_cs_dataset.py,template-v1,20260825
capital-081-structured,capital-081,Bogotá,Colombia,South America,Spanish,http://www.wikidata.org/entity/Q2841,http://www.wikidata.org/entity/Q739,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q739,Wikidata SPARQL snapshot (2026-08-25),structured,v1,"{""continent"": ""South America"", ""country"": ""Colombia"", ""entity"": ""Bogotá"", ""language"": ""Spanish""}",C_val,S_test,code/generate_cs_dataset.py,template-v1,20260825
capital-082-declarative,capital-082,La Paz,Bolivia,South America,Spanish,http://www.wikidata.org/entity/Q1491,http://www.wikidata.org/entity/Q750,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q750,Wikidata SPARQL snapshot (2026-08-25),declarative,v1,"La Paz is in Bolivia, a country in South America where Spanish is an official language.",C_val,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-082-question,capital-082,La Paz,Bolivia,South America,Spanish,http://www.wikidata.org/entity/Q1491,http://www.wikidata.org/entity/Q750,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q750,Wikidata SPARQL snapshot (2026-08-25),question,v1,"Which country, continent, and official language correspond to La Paz? Answer: Bolivia; South America; Spanish.",C_val,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-082-paraphrase,capital-082,La Paz,Bolivia,South America,Spanish,http://www.wikidata.org/entity/Q1491,http://www.wikidata.org/entity/Q750,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q750,Wikidata SPARQL snapshot (2026-08-25),paraphrase,v1,For La Paz: country=Bolivia; continent=South America; official language=Spanish.,C_val,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-082-formal,capital-082,La Paz,Bolivia,South America,Spanish,http://www.wikidata.org/entity/Q1491,http://www.wikidata.org/entity/Q750,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q750,Wikidata SPARQL snapshot (2026-08-25),formal,v1,Entity: La Paz. Country: Bolivia. Continent: South America. Official language: Spanish.,C_val,S_test,code/generate_cs_dataset.py,template-v1,20260825
capital-082-structured,capital-082,La Paz,Bolivia,South America,Spanish,http://www.wikidata.org/entity/Q1491,http://www.wikidata.org/entity/Q750,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q750,Wikidata SPARQL snapshot (2026-08-25),structured,v1,"{""continent"": ""South America"", ""country"": ""Bolivia"", ""entity"": ""La Paz"", ""language"": ""Spanish""}",C_val,S_test,code/generate_cs_dataset.py,template-v1,20260825
capital-085-declarative,capital-085,Ottawa,Canada,North America,French,http://www.wikidata.org/entity/Q1930,http://www.wikidata.org/entity/Q16,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q16,Wikidata SPARQL snapshot (2026-08-25),declarative,v1,"Ottawa is in Canada, a country in North America where French is an official language.",C_val,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-085-question,capital-085,Ottawa,Canada,North America,French,http://www.wikidata.org/entity/Q1930,http://www.wikidata.org/entity/Q16,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q16,Wikidata SPARQL snapshot (2026-08-25),question,v1,"Which country, continent, and official language correspond to Ottawa? Answer: Canada; North America; French.",C_val,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-085-paraphrase,capital-085,Ottawa,Canada,North America,French,http://www.wikidata.org/entity/Q1930,http://www.wikidata.org/entity/Q16,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q16,Wikidata SPARQL snapshot (2026-08-25),paraphrase,v1,For Ottawa: country=Canada; continent=North America; official language=French.,C_val,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-085-formal,capital-085,Ottawa,Canada,North America,French,http://www.wikidata.org/entity/Q1930,http://www.wikidata.org/entity/Q16,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q16,Wikidata SPARQL snapshot (2026-08-25),formal,v1,Entity: Ottawa. Country: Canada. Continent: North America. Official language: French.,C_val,S_test,code/generate_cs_dataset.py,template-v1,20260825
capital-085-structured,capital-085,Ottawa,Canada,North America,French,http://www.wikidata.org/entity/Q1930,http://www.wikidata.org/entity/Q16,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q16,Wikidata SPARQL snapshot (2026-08-25),structured,v1,"{""continent"": ""North America"", ""country"": ""Canada"", ""entity"": ""Ottawa"", ""language"": ""French""}",C_val,S_test,code/generate_cs_dataset.py,template-v1,20260825
capital-088-declarative,capital-088,Dublin,Ireland,Europe,English,http://www.wikidata.org/entity/Q1761,http://www.wikidata.org/entity/Q27,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q27,Wikidata SPARQL snapshot (2026-08-25),declarative,v1,"Dublin is in Ireland, a country in Europe where English is an official language.",C_test,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-088-question,capital-088,Dublin,Ireland,Europe,English,http://www.wikidata.org/entity/Q1761,http://www.wikidata.org/entity/Q27,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q27,Wikidata SPARQL snapshot (2026-08-25),question,v1,"Which country, continent, and official language correspond to Dublin? Answer: Ireland; Europe; English.",C_test,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-088-paraphrase,capital-088,Dublin,Ireland,Europe,English,http://www.wikidata.org/entity/Q1761,http://www.wikidata.org/entity/Q27,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q27,Wikidata SPARQL snapshot (2026-08-25),paraphrase,v1,For Dublin: country=Ireland; continent=Europe; official language=English.,C_test,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-088-formal,capital-088,Dublin,Ireland,Europe,English,http://www.wikidata.org/entity/Q1761,http://www.wikidata.org/entity/Q27,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q27,Wikidata SPARQL snapshot (2026-08-25),formal,v1,Entity: Dublin. Country: Ireland. Continent: Europe. Official language: English.,C_test,S_test,code/generate_cs_dataset.py,template-v1,20260825
capital-088-structured,capital-088,Dublin,Ireland,Europe,English,http://www.wikidata.org/entity/Q1761,http://www.wikidata.org/entity/Q27,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q27,Wikidata SPARQL snapshot (2026-08-25),structured,v1,"{""continent"": ""Europe"", ""country"": ""Ireland"", ""entity"": ""Dublin"", ""language"": ""English""}",C_test,S_test,code/generate_cs_dataset.py,template-v1,20260825
capital-093-declarative,capital-093,Luxembourg,Luxembourg,Europe,French,http://www.wikidata.org/entity/Q1842,http://www.wikidata.org/entity/Q32,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q32,Wikidata SPARQL snapshot (2026-08-25),declarative,v1,"Luxembourg is in Luxembourg, a country in Europe where French is an official language.",C_test,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-093-question,capital-093,Luxembourg,Luxembourg,Europe,French,http://www.wikidata.org/entity/Q1842,http://www.wikidata.org/entity/Q32,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q32,Wikidata SPARQL snapshot (2026-08-25),question,v1,"Which country, continent, and official language correspond to Luxembourg? Answer: Luxembourg; Europe; French.",C_test,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-093-paraphrase,capital-093,Luxembourg,Luxembourg,Europe,French,http://www.wikidata.org/entity/Q1842,http://www.wikidata.org/entity/Q32,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q32,Wikidata SPARQL snapshot (2026-08-25),paraphrase,v1,For Luxembourg: country=Luxembourg; continent=Europe; official language=French.,C_test,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-093-formal,capital-093,Luxembourg,Luxembourg,Europe,French,http://www.wikidata.org/entity/Q1842,http://www.wikidata.org/entity/Q32,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q32,Wikidata SPARQL snapshot (2026-08-25),formal,v1,Entity: Luxembourg. Country: Luxembourg. Continent: Europe. Official language: French.,C_test,S_test,code/generate_cs_dataset.py,template-v1,20260825
capital-093-structured,capital-093,Luxembourg,Luxembourg,Europe,French,http://www.wikidata.org/entity/Q1842,http://www.wikidata.org/entity/Q32,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q32,Wikidata SPARQL snapshot (2026-08-25),structured,v1,"{""continent"": ""Europe"", ""country"": ""Luxembourg"", ""entity"": ""Luxembourg"", ""language"": ""French""}",C_test,S_test,code/generate_cs_dataset.py,template-v1,20260825
capital-095-declarative,capital-095,Stockholm,Sweden,Europe,Swedish,http://www.wikidata.org/entity/Q1754,http://www.wikidata.org/entity/Q34,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q34,Wikidata SPARQL snapshot (2026-08-25),declarative,v1,"Stockholm is in Sweden, a country in Europe where Swedish is an official language.",C_test,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-095-question,capital-095,Stockholm,Sweden,Europe,Swedish,http://www.wikidata.org/entity/Q1754,http://www.wikidata.org/entity/Q34,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q34,Wikidata SPARQL snapshot (2026-08-25),question,v1,"Which country, continent, and official language correspond to Stockholm? Answer: Sweden; Europe; Swedish.",C_test,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-095-paraphrase,capital-095,Stockholm,Sweden,Europe,Swedish,http://www.wikidata.org/entity/Q1754,http://www.wikidata.org/entity/Q34,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q34,Wikidata SPARQL snapshot (2026-08-25),paraphrase,v1,For Stockholm: country=Sweden; continent=Europe; official language=Swedish.,C_test,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-095-formal,capital-095,Stockholm,Sweden,Europe,Swedish,http://www.wikidata.org/entity/Q1754,http://www.wikidata.org/entity/Q34,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q34,Wikidata SPARQL snapshot (2026-08-25),formal,v1,Entity: Stockholm. Country: Sweden. Continent: Europe. Official language: Swedish.,C_test,S_test,code/generate_cs_dataset.py,template-v1,20260825
capital-095-structured,capital-095,Stockholm,Sweden,Europe,Swedish,http://www.wikidata.org/entity/Q1754,http://www.wikidata.org/entity/Q34,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q34,Wikidata SPARQL snapshot (2026-08-25),structured,v1,"{""continent"": ""Europe"", ""country"": ""Sweden"", ""entity"": ""Stockholm"", ""language"": ""Swedish""}",C_test,S_test,code/generate_cs_dataset.py,template-v1,20260825
capital-096-declarative,capital-096,Warsaw,Poland,Europe,Polish,http://www.wikidata.org/entity/Q270,http://www.wikidata.org/entity/Q36,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q36,Wikidata SPARQL snapshot (2026-08-25),declarative,v1,"Warsaw is in Poland, a country in Europe where Polish is an official language.",C_test,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-096-question,capital-096,Warsaw,Poland,Europe,Polish,http://www.wikidata.org/entity/Q270,http://www.wikidata.org/entity/Q36,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q36,Wikidata SPARQL snapshot (2026-08-25),question,v1,"Which country, continent, and official language correspond to Warsaw? Answer: Poland; Europe; Polish.",C_test,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-096-paraphrase,capital-096,Warsaw,Poland,Europe,Polish,http://www.wikidata.org/entity/Q270,http://www.wikidata.org/entity/Q36,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q36,Wikidata SPARQL snapshot (2026-08-25),paraphrase,v1,For Warsaw: country=Poland; continent=Europe; official language=Polish.,C_test,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-096-formal,capital-096,Warsaw,Poland,Europe,Polish,http://www.wikidata.org/entity/Q270,http://www.wikidata.org/entity/Q36,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q36,Wikidata SPARQL snapshot (2026-08-25),formal,v1,Entity: Warsaw. Country: Poland. Continent: Europe. Official language: Polish.,C_test,S_test,code/generate_cs_dataset.py,template-v1,20260825
capital-096-structured,capital-096,Warsaw,Poland,Europe,Polish,http://www.wikidata.org/entity/Q270,http://www.wikidata.org/entity/Q36,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q36,Wikidata SPARQL snapshot (2026-08-25),structured,v1,"{""continent"": ""Europe"", ""country"": ""Poland"", ""entity"": ""Warsaw"", ""language"": ""Polish""}",C_test,S_test,code/generate_cs_dataset.py,template-v1,20260825
capital-097-declarative,capital-097,Vilnius,Lithuania,Europe,Lithuanian,http://www.wikidata.org/entity/Q216,http://www.wikidata.org/entity/Q37,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q37,Wikidata SPARQL snapshot (2026-08-25),declarative,v1,"Vilnius is in Lithuania, a country in Europe where Lithuanian is an official language.",C_test,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-097-question,capital-097,Vilnius,Lithuania,Europe,Lithuanian,http://www.wikidata.org/entity/Q216,http://www.wikidata.org/entity/Q37,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q37,Wikidata SPARQL snapshot (2026-08-25),question,v1,"Which country, continent, and official language correspond to Vilnius? Answer: Lithuania; Europe; Lithuanian.",C_test,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-097-paraphrase,capital-097,Vilnius,Lithuania,Europe,Lithuanian,http://www.wikidata.org/entity/Q216,http://www.wikidata.org/entity/Q37,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q37,Wikidata SPARQL snapshot (2026-08-25),paraphrase,v1,For Vilnius: country=Lithuania; continent=Europe; official language=Lithuanian.,C_test,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-097-formal,capital-097,Vilnius,Lithuania,Europe,Lithuanian,http://www.wikidata.org/entity/Q216,http://www.wikidata.org/entity/Q37,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q37,Wikidata SPARQL snapshot (2026-08-25),formal,v1,Entity: Vilnius. Country: Lithuania. Continent: Europe. Official language: Lithuanian.,C_test,S_test,code/generate_cs_dataset.py,template-v1,20260825
capital-097-structured,capital-097,Vilnius,Lithuania,Europe,Lithuanian,http://www.wikidata.org/entity/Q216,http://www.wikidata.org/entity/Q37,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q37,Wikidata SPARQL snapshot (2026-08-25),structured,v1,"{""continent"": ""Europe"", ""country"": ""Lithuania"", ""entity"": ""Vilnius"", ""language"": ""Lithuanian""}",C_test,S_test,code/generate_cs_dataset.py,template-v1,20260825
capital-099-declarative,capital-099,Bern,Switzerland,Europe,French,http://www.wikidata.org/entity/Q70,http://www.wikidata.org/entity/Q39,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q39,Wikidata SPARQL snapshot (2026-08-25),declarative,v1,"Bern is in Switzerland, a country in Europe where French is an official language.",C_test,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-099-question,capital-099,Bern,Switzerland,Europe,French,http://www.wikidata.org/entity/Q70,http://www.wikidata.org/entity/Q39,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q39,Wikidata SPARQL snapshot (2026-08-25),question,v1,"Which country, continent, and official language correspond to Bern? Answer: Switzerland; Europe; French.",C_test,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-099-paraphrase,capital-099,Bern,Switzerland,Europe,French,http://www.wikidata.org/entity/Q70,http://www.wikidata.org/entity/Q39,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q39,Wikidata SPARQL snapshot (2026-08-25),paraphrase,v1,For Bern: country=Switzerland; continent=Europe; official language=French.,C_test,S_train,code/generate_cs_dataset.py,template-v1,20260825
capital-099-formal,capital-099,Bern,Switzerland,Europe,French,http://www.wikidata.org/entity/Q70,http://www.wikidata.org/entity/Q39,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q39,Wikidata SPARQL snapshot (2026-08-25),formal,v1,Entity: Bern. Country: Switzerland. Continent: Europe. Official language: French.,C_test,S_test,code/generate_cs_dataset.py,template-v1,20260825
capital-099-structured,capital-099,Bern,Switzerland,Europe,French,http://www.wikidata.org/entity/Q70,http://www.wikidata.org/entity/Q39,https://www.wikidata.org/wiki/http://www.wikidata.org/entity/Q39,Wikidata SPARQL snapshot (2026-08-25),structured,v1,"{""continent"": ""Europe"", ""country"": ""Switzerland"", ""entity"": ""Bern"", ""language"": ""French""}",C_test,S_test,code/generate_cs_dataset.py,template-v1,20260825
